41,43,41,53,43,43,46,39,43,43,48,48,48,41,43,48,43,46,41,60,41,46,53,48,48,41,48,43,48,46,41,51,48,43,51,48,41,41,48,55,43,48,43,39,46,46,48,39,46,43,46,51,51,43,55,48,46,43,60,43,46,46,46,48,41,48,48,53,43,41,48,55,39,48,48,43,46,48,46,51,41,43,48,55,39,46,43,41,41,43,46,43,41,46,46,43,43,43,53,41,51,43,46,39,41,43,55,39,43,53,43,48,46,41,41,43,43,41,53,58,51,41,43,43,48,46,43,41,51,48,43,46,43,43,46,41,53,43,41,46,48,43,43,51,48,43,39,46,48,43,43,46,43,39,53,41,43,39,39,39,46,51,41,48,53,43,48,51,51,43,41,41,41,41,39,46,41,46,39,46,53,46,46,51,43,41,43,43,43,41,46,46,51,53,39,46,39,48,41,48
43,39,43,48,43,43,41,43,39,41,43,46,51,39,43,43,39,41,43,48,39,43,48,48,41,43,48,39,51,39,43,48,46,43,46,46,43,41,46,53,41,46,46,43,41,41,48,39,41,46,41,43,43,48,51,46,48,43,55,41,48,43,43,48,41,46,43,48,39,46,39,51,46,43,46,41,43,46,43,43,43,41,51,51,43,48,46,43,46,46,41,51,39,48,46,41,43,41,53,43,43,43,43,39,43,43,48,43,39,48,39,46,39,39,43,43,39,41,48,46,46,43,43,39,48,43,41,41,46,39,43,41,43,43,48,41,48,43,39,43,46,46,43,43,51,43,41,48,46,43,46,43,41,41,48,41,43,41,41,48,48,55,39,39,46,39,51,51,43,43,39,41,43,39,43,48,41,43,43,43,48,46,48,51,43,39,41,43,43,48,46,43,46,48,39,43,39,46,46,41
46,41,43,43,43,43,39,43,39,39,39,39,41,39,41,41,43,39,46,43,39,41,48,43,43,41,43,39,43,46,43,41,46,41,39,41,41,39,43,43,43,39,39,46,39,41,43,43,39,43,43,39,39,48,39,39,46,43,48,43,48,43,41,43,39,39,43,58,41,48,39,55,43,43,43,43,41,41,39,41,46,43,41,46,41,39,43,39,51,43,41,43,39,46,46,39,51,39,51,39,41,46,39,39,48,39,46,48,39,39,41,43,39,39,43,41,39,41,41,39,39,46,39,39,43,41,39,39,39,53,46,41,41,41,41,39,39,41,41,41,39,43,39,43,46,39,43,43,41,46,41,43,39,41,41,43,41,43,41,48,43,53,41,43,41,39,46,39,39,43,39,43,39,41,43,48,43,41,48,39,39,41,41,43,39,39,39,41,43,41,46,41,43,43,39,39,39,43,41,39
53,46,46,43,41,46,43,43,39,41,39,46,43,43,43,43,43,39,46,41,41,41,43,43,39,43,53,43,43,39,46,43,48,43,43,39,41,39,53,41,43,43,43,48,39,41,51,43,39,41,41,43,41,53,39,39,55,48,43,48,43,48,43,43,39,41,48,58,46,48,43,55,46,51,39,46,43,48,43,43,48,43,41,51,43,43,48,43,51,39,41,46,46,48,43,41,55,43,51,41,41,48,39,39,51,41,46,48,39,46,39,51,46,46,43,39,41,39,39,41,41,48,43,39,39,39,41,41,39,41,53,43,41,39,43,43,43,41,43,43,43,48,41,43,48,41,46,48,43,48,46,46,43,43,43,48,41,48,46,48,39,48,43,48,43,41,39,39,48,48,43,48,39,46,46,46,43,43,51,43,43,41,41,39,43,39,39,43,48,46,43,39,39,43,39,43,41,46,43,43
58,51,51,63,43,51,46,51,43,39,48,51,53,46,43,51,55,48,51,48,46,43,48,58,46,48,48,48,48,48,48,43,58,55,58,48,46,43,51,48,51,51,43,51,46,48,53,51,46,48,43,43,48,53,48,43,51,51,53,53,46,60,53,51,46,48,51,67,55,48,51,60,53,48,48,53,46,48,51,48,51,43,58,55,51,46,48,48,53,53,48,55,48,55,48,48,58,46,58,43,43,55,51,43,51,48,55,53,41,60,48,55,48,48,48,46,46,46,53,48,51,58,51,43,48,41,43,48,55,51,55,48,43,48,53,46,63,43,46,43,48,53,48,48,53,48,48,55,46,55,48,43,48,53,55,48,51,51,48,53,48,51,46,53,53,46,46,48,51,55,48,51,43,48,48,48,46,55,51,46,55,48,46,53,53,41,43,48,51,65,51,43,46,60,41,53,43,55,60,60
53,48,46,53,48,51,51,46,48,48,43,53,55,48,55,55,46,48,46,51,53,48,48,58,46,51,55,48,55,48,46,55,55,43,48,53,48,41,55,55,55,55,55,51,46,46,60,48,48,48,46,58,46,48,58,46,58,46,55,46,43,55,53,48,55,53,58,55,55,46,48,58,41,51,46,51,48,53,63,51,48,46,48,43,51,58,53,55,48,55,46,55,48,46,46,46,48,53,55,48,55,53,48,43,48,43,53,51,43,48,55,53,48,43,46,53,46,43,55,51,48,48,63,41,48,46,41,51,51,46,51,48,41,48,48,48,48,48,48,53,46,51,53,51,53,55,48,46,46,51,48,48,41,51,53,43,53,51,51,51,51,63,48,48,51,46,48,51,48,46,48,46,41,46,51,48,48,55,46,53,48,51,43,53,51,41,46,51,48,58,46,51,48,48,48,43,43,48,53,58
43,39,43,55,43,43,43,46,41,43,41,46,43,39,55,46,41,46,39,51,48,43,46,51,43,43,41,43,46,48,41,43,48,39,55,43,43,39,43,43,48,39,43,43,43,39,48,43,41,43,46,39,46,41,48,39,39,39,55,43,39,48,48,48,48,48,46,60,46,41,46,60,39,39,46,41,39,43,48,46,41,39,48,39,41,43,43,46,43,51,39,41,41,39,41,41,41,48,48,48,41,43,46,39,41,39,51,43,39,48,51,48,48,39,43,43,41,41,53,43,55,41,51,43,43,43,39,43,46,55,43,41,39,48,48,43,48,43,43,39,39,43,39,43,51,51,43,51,39,41,39,46,41,48,43,39,46,43,46,60,46,53,43,43,48,41,43,48,39,39,41,39,39,43,46,43,43,43,41,48,43,48,41,58,53,39,39,43,39,43,39,46,43,39,46,51,41,41,46,55
41,48,43,46,39,41,46,46,41,39,43,48,43,43,39,46,46,46,41,48,41,39,46,46,48,39,53,46,48,39,41,48,48,46,48,41,39,43,43,43,43,43,48,43,43,43,41,41,41,41,39,48,48,43,43,43,43,41,55,48,46,41,41,43,39,43,51,60,53,43,48,55,43,43,46,43,43,46,51,43,41,43,43,51,41,41,46,46,43,43,43,41,41,43,43,43,43,51,53,39,46,43,43,43,43,41,51,46,39,48,46,43,51,43,46,43,46,41,53,43,46,43,48,43,41,39,43,43,46,41,46,43,43,46,43,39,46,41,43,39,43,43,43,51,43,43,41,51,48,43,43,46,43,43,39,43,43,43,41,43,43,39,39,55,51,43,51,48,48,41,41,39,43,46,41,53,43,48,43,46,46,39,46,53,43,41,43,41,43,39,43,39,48,48,39,46,39,53,41,48
46,55,46,53,48,48,55,53,48,39,53,55,43,51,55,48,48,51,43,55,55,51,53,55,55,41,41,53,53,41,48,51,55,48,53,46,43,51,55,51,46,53,46,48,48,51,51,41,53,53,53,39,60,48,48,53,60,51,58,55,51,41,43,53,48,48,51,55,53,48,53,60,48,60,48,53,51,55,48,55,46,58,51,53,46,39,39,48,48,55,53,43,48,53,48,53,48,48,53,39,55,46,43,51,43,51,58,48,48,55,58,55,60,46,46,46,51,46,48,58,48,43,58,43,51,48,53,43,60,55,48,48,48,55,48,43,48,46,53,48,58,48,48,58,51,48,46,43,53,51,43,53,55,48,48,48,51,43,41,51,58,53,43,55,53,53,51,48,67,46,46,41,48,48,43,55,46,55,43,48,58,53,46,48,48,51,48,48,43,41,53,48,55,53,43,58,41,39,46,55
43,51,51,48,46,46,51,51,46,48,53,55,43,51,46,43,46,48,46,46,48,51,48,51,46,43,53,48,51,53,48,58,51,43,55,48,48,51,48,46,53,48,53,46,46,51,51,48,51,43,48,48,55,46,39,48,55,51,53,48,58,39,46,48,48,51,51,58,48,46,53,55,48,55,51,46,53,55,43,58,48,55,53,41,43,55,51,53,46,48,51,48,48,41,48,46,43,53,55,41,55,43,43,51,43,48,48,46,46,55,48,60,58,43,46,41,48,48,51,55,48,48,55,43,46,51,51,41,55,48,43,43,48,46,41,43,51,48,55,48,48,46,46,48,55,53,48,43,48,46,43,53,55,55,55,46,53,43,43,51,51,65,43,48,43,53,48,46,60,43,46,43,48,51,46,48,43,51,46,43,65,46,48,43,55,51,53,46,43,51,51,51,51,51,43,53,41,51,51,55
41,48,48,41,43,41,43,48,41,43,48,55,41,46,48,46,46,43,43,39,46,41,48,46,41,43,51,48,39,46,43,46,43,48,41,39,39,48,41,39,46,41,48,43,46,43,51,41,41,41,46,43,43,43,39,41,48,46,43,48,51,39,41,43,43,48,46,55,53,43,48,58,46,43,48,43,46,48,41,43,43,51,39,48,43,39,41,48,43,48,43,41,43,43,48,43,46,51,51,43,48,43,41,41,41,46,48,43,43,39,51,46,55,43,43,39,46,43,43,46,39,39,43,46,46,43,51,41,41,51,43,41,43,48,46,41,39,43,48,43,41,43,43,39,41,46,43,51,43,43,43,48,46,51,39,46,48,43,41,53,46,46,43,53,41,48,43,39,51,43,43,41,43,48,46,46,43,46,43,41,48,43,43,39,48,43,43,43,39,41,46,41,43,46,43,43,41,43,39,48
41,51,46,41,39,41,48,46,39,39,48,51,39,48,48,46,43,41,43,41,43,39,48,43,41,41,51,46,41,41,43,51,48,48,43,39,39,48,46,39,46,48,46,43,39,43,48,39,41,46,39,46,46,43,39,46,48,48,46,51,51,46,39,43,43,43,48,53,53,41,48,60,48,41,46,46,43,46,43,41,43,53,43,48,41,43,46,43,43,43,43,39,41,46,48,41,43,48,58,41,46,41,43,41,43,48,53,43,41,43,46,43,53,43,46,39,46,41,43,46,39,43,46,43,43,39,51,41,41,51,43,41,46,46,53,41,46,41,48,43,39,43,43,43,41,43,43,51,46,43,46,43,46,46,41,46,43,41,39,53,41,43,39,48,43,48,46,43,51,46,41,41,43,48,43,48,41,43,43,39,46,43,53,46,41,43,43,39,39,51,48,41,43,48,41,41,41,46,46,39
43,53,43,51,43,43,51,46,39,43,48,53,43,48,53,48,46,46,43,48,46,43,48,46,43,41,48,46,43,39,43,51,51,51,48,41,39,46,48,46,48,43,48,46,43,46,55,43,46,46,48,53,51,43,43,55,46,48,43,48,58,46,43,43,41,48,48,60,55,43,55,63,51,43,51,48,48,48,46,43,43,53,51,53,43,46,51,41,43,46,46,48,43,53,53,41,48,46,55,41,51,43,46,46,46,48,55,43,43,53,48,53,58,43,46,43,53,43,46,48,43,43,48,46,48,41,51,43,53,55,43,41,46,46,58,41,53,43,48,48,46,46,48,46,43,43,41,48,51,46,43,41,51,43,51,46,46,41,39,51,46,53,39,48,46,51,48,41,55,46,41,41,46,48,43,43,43,51,46,43,53,46,51,46,48,43,48,41,41,53,51,41,46,58,39,51,43,48,51,48
43,51,46,46,43,48,48,48,43,46,53,53,48,46,55,48,46,48,43,53,48,46,48,53,48,46,55,48,48,43,43,60,55,46,46,46,43,41,48,51,51,46,55,46,46,48,58,43,53,46,43,43,48,46,48,43,55,48,51,46,51,46,43,43,48,53,58,60,55,46,51,60,46,53,48,53,55,53,51,48,43,48,48,46,43,43,48,43,46,46,48,51,43,48,48,46,46,48,55,41,60,43,43,46,46,43,60,46,46,51,55,51,58,43,43,43,51,46,51,53,43,41,53,46,46,46,46,43,48,51,43,43,43,46,48,41,48,48,53,53,48,46,48,53,46,48,43,48,48,46,46,43,51,46,48,43,46,43,43,53,48,53,43,53,41,46,48,43,53,43,41,43,46,48,43,48,46,55,43,46,55,48,53,48,48,43,46,46,43,48,48,43,46,51,41,48,43,51,43,53
48,46,43,60,48,48,48,51,46,46,55,53,53,43,58,53,46,48,46,55,48,51,48,63,46,48,53,48,53,53,46,58,58,46,51,48,48,41,53,58,51,43,53,48,48,43,58,48,53,46,48,51,55,48,60,41,55,46,55,46,46,53,48,43,48,58,58,41,55,48,55,60,43,51,48,48,51,60,53,48,46,46,60,48,43,46,51,43,48,51,48,55,46,48,43,48,46,48,55,48,53,48,48,46,48,43,63,48,43,55,53,60,55,41,39,46,53,46,58,53,51,46,51,46,46,48,43,48,63,55,48,43,43,48,60,41,60,51,53,51,51,48,51,58,55,55,43,46,43,48,46,48,60,48,55,43,48,43,43,46,51,55,43,51,51,46,46,48,51,43,46,46,43,43,46,48,51,63,46,48,63,51,46,55,55,43,43,48,48,46,43,46,46,48,48,51,43,48,48,63
43,41,43,55,46,48,51,48,41,46,51,55,48,46,58,43,41,48,43,48,46,51,48,53,43,48,55,48,48,46,48,60,53,43,48,46,43,41,51,51,48,51,53,43,46,46,58,43,48,41,46,46,48,46,55,43,55,41,53,48,41,48,46,46,48,55,53,46,48,48,48,55,41,51,46,46,48,55,51,48,46,46,53,43,43,46,53,43,46,46,43,48,48,46,43,48,43,48,53,46,55,46,46,48,46,43,51,46,43,55,48,60,55,43,46,46,43,43,53,46,51,46,48,41,41,48,46,46,55,43,43,48,41,46,51,43,51,48,51,55,48,48,51,53,55,51,46,53,43,41,41,48,51,48,55,48,48,43,46,48,53,51,43,46,48,48,48,46,48,43,46,46,43,43,46,46,46,55,46,48,60,51,46,55,51,43,48,46,46,46,43,43,43,43,46,46,41,48,43,53
46,48,48,58,51,53,55,55,53,48,48,58,51,51,55,43,48,48,48,55,48,51,51,55,51,48,51,51,58,53,48,58,55,43,48,48,48,48,53,55,55,53,51,46,51,53,60,48,55,48,53,46,58,48,58,53,53,46,60,51,46,51,48,48,48,55,58,51,53,48,55,58,53,51,51,53,53,58,48,55,51,51,58,53,43,43,53,46,46,51,48,48,51,53,46,51,48,48,55,48,53,46,51,53,46,48,55,48,46,55,53,58,60,43,53,51,51,48,55,51,46,46,55,48,43,48,51,48,58,55,48,48,43,48,55,43,55,46,55,53,51,48,53,60,53,53,48,48,48,46,43,48,55,51,55,48,53,46,43,53,55,48,46,55,48,55,48,48,53,48,48,43,43,48,43,51,48,58,46,51,63,53,51,58,48,48,48,48,48,46,51,46,53,55,43,53,43,51,48,58
46,48,48,48,51,53,55,55,46,48,55,63,55,53,55,48,48,53,48,58,48,55,51,51,51,48,60,53,55,48,48,63,51,46,51,53,48,53,53,55,53,53,55,46,48,53,55,46,58,46,48,51,58,46,53,48,55,48,55,48,53,48,48,48,48,53,55,41,53,48,53,58,48,55,53,51,48,60,48,55,48,53,55,48,46,51,55,48,46,53,51,53,48,51,46,51,48,48,58,46,67,46,46,48,48,48,55,46,46,55,51,63,60,43,51,51,51,43,53,53,48,46,51,43,48,48,53,46,55,48,46,48,46,51,51,43,51,51,55,58,53,48,53,60,53,53,48,51,48,48,51,51,58,48,55,48,46,46,43,53,55,53,48,53,46,55,53,51,58,46,46,46,48,51,48,48,48,55,48,48,60,53,48,53,51,51,51,48,46,48,48,48,48,53,53,53,43,53,51,48
46,55,51,55,51,51,55,55,48,51,53,60,51,55,53,43,51,51,51,55,48,55,51,48,55,46,53,51,53,48,48,63,53,48,46,53,48,55,51,58,55,46,51,48,53,53,51,51,58,48,53,43,60,48,48,51,53,51,55,53,53,51,48,48,48,51,55,67,60,48,58,65,55,53,55,53,51,58,48,55,48,53,53,51,46,46,51,46,48,51,51,48,48,51,48,48,51,48,58,48,60,46,48,51,48,53,63,48,46,58,51,58,67,46,51,43,53,48,55,58,46,48,53,48,48,48,55,43,58,53,46,48,46,53,53,46,53,48,60,60,48,48,48,60,58,51,51,51,51,48,41,51,60,48,55,48,48,46,43,48,51,53,46,55,48,55,51,53,55,48,48,43,48,55,46,51,48,53,48,48,60,51,51,48,46,48,51,46,46,48,51,48,55,55,48,51,43,51,46,53
46,53,53,48,43,51,55,48,43,48,55,58,48,53,51,43,51,48,51,48,46,53,48,51,55,46,55,48,53,43,46,60,53,46,48,48,48,53,55,53,48,43,51,48,51,53,48,48,58,46,51,55,55,46,48,46,55,53,51,46,55,48,48,48,46,53,51,39,58,48,55,60,53,55,53,53,53,55,48,53,48,51,55,51,46,53,53,46,48,48,51,53,46,53,48,48,48,48,53,48,60,46,46,53,48,53,58,48,46,55,51,58,60,43,48,46,53,46,53,55,46,48,43,46,46,48,53,46,58,51,48,46,48,53,51,43,51,48,60,55,55,46,51,60,53,51,48,48,51,46,48,48,60,48,60,46,46,48,43,53,55,48,48,60,46,53,48,48,58,48,43,43,48,55,46,46,48,51,48,46,60,51,48,51,51,51,51,46,46,48,51,51,51,53,53,48,46,51,46,46
46,55,48,58,48,55,55,51,48,48,55,55,51,51,53,48,48,48,48,55,46,53,48,53,53,48,55,48,53,48,48,60,55,51,51,55,48,48,53,55,51,46,53,51,51,51,48,51,58,48,51,48,58,48,53,48,55,53,58,51,48,55,48,48,48,55,53,58,58,51,58,67,53,55,55,55,55,60,48,55,48,55,55,55,46,46,51,43,48,48,53,53,48,51,53,46,51,48,55,53,58,48,46,53,48,48,65,51,46,58,48,60,63,46,55,46,51,51,55,58,46,51,53,48,46,51,51,48,60,53,48,46,48,51,51,48,58,48,58,58,58,48,48,63,53,51,51,48,55,48,46,48,60,46,58,48,48,48,43,53,48,51,48,58,53,53,48,48,60,51,43,46,48,55,48,51,48,51,51,48,63,48,53,53,46,48,48,46,51,46,51,48,51,58,51,53,48,53,46,53
48,58,48,53,48,51,55,48,48,53,60,55,48,51,53,48,46,48,48,58,48,53,53,51,51,51,55,48,55,48,48,65,58,51,53,55,48,46,55,55,55,48,55,51,51,48,51,51,58,53,48,55,60,48,53,48,60,53,55,46,55,53,51,48,48,55,55,39,58,51,55,60,55,60,51,53,58,60,48,60,48,53,58,43,48,53,58,46,48,48,55,55,46,46,55,48,51,48,58,51,55,48,48,55,48,51,60,48,43,58,48,63,60,46,48,46,55,51,58,60,55,48,48,43,48,55,48,48,58,48,51,46,51,53,48,46,55,53,60,55,60,51,53,63,58,53,48,48,53,51,51,53,60,46,58,48,46,48,48,55,48,55,48,55,51,48,48,51,65,48,43,48,51,53,48,51,51,53,51,48,60,48,51,55,53,51,48,48,51,53,55,55,48,53,55,51,48,51,53,46
48,53,43,55,48,46,48,46,48,51,55,48,43,48,51,48,41,43,43,51,48,48,43,51,43,48,55,48,46,48,48,67,48,41,51,48,51,43,51,55,55,48,55,51,46,43,48,48,55,51,51,48,60,48,48,48,53,48,48,43,48,53,48,51,48,53,46,46,48,48,55,65,43,53,48,46,55,58,43,58,46,46,55,39,46,43,55,41,48,51,53,48,43,43,48,51,48,46,55,51,60,48,51,51,48,46,58,48,46,53,51,58,60,43,41,46,48,48,53,58,51,48,48,46,46,55,46,43,55,48,48,46,46,53,46,43,51,51,55,58,51,48,48,55,55,48,43,46,43,46,39,48,55,43,55,41,46,48,46,58,43,48,46,46,43,48,51,43,58,48,46,46,48,48,48,48,51,43,48,46,60,46,48,58,48,48,46,51,48,46,48,51,51,48,53,48,46,48,46,55
46,43,43,53,46,43,46,43,43,46,53,46,39,43,51,48,39,43,43,46,48,51,39,53,39,46,53,43,43,46,46,63,48,39,46,41,43,39,46,48,53,43,51,48,41,39,51,43,53,43,53,43,55,48,46,43,55,43,43,39,41,48,43,43,46,53,41,41,48,48,51,60,39,55,43,39,48,55,41,55,43,43,53,41,43,41,55,43,48,43,48,46,43,43,41,43,43,43,55,48,63,46,46,48,48,43,53,46,43,55,48,60,55,41,39,43,48,39,51,48,51,48,46,43,41,51,41,46,55,46,48,41,46,43,46,43,51,48,53,55,48,46,48,55,60,43,41,46,41,43,39,46,51,39,53,41,43,46,43,51,41,43,43,41,48,43,46,39,63,43,46,43,48,46,46,43,48,39,46,46,60,43,39,53,51,46,46,46,46,48,46,46,48,43,48,48,41,48,41,53
48,43,48,41,43,43,48,41,43,43,48,48,43,43,48,43,46,43,46,46,43,48,39,51,43,43,51,43,48,43,41,55,51,41,41,43,41,41,48,48,48,39,51,48,41,41,46,43,51,39,51,43,51,46,48,41,51,43,48,43,41,43,41,46,41,51,43,48,51,48,53,63,41,46,43,43,43,55,43,48,43,43,46,43,43,43,46,46,48,43,48,46,46,46,39,41,43,46,51,43,58,46,43,46,48,41,58,48,43,48,48,55,58,41,43,43,48,41,48,48,46,43,46,43,39,43,46,43,48,53,48,43,43,46,53,39,51,46,53,51,46,46,46,51,48,43,43,43,43,43,41,43,48,43,51,39,43,46,43,51,39,43,39,48,46,43,43,39,51,43,43,41,43,43,43,46,46,43,46,43,58,43,43,48,43,43,41,41,43,39,41,43,43,48,43,43,39,46,39,46
